番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
只想受你欢迎,5,465963,37539,3062,927,原创|恋爱|乙女|声控,1
月刊少女野崎君（僅限港澳台地區）,9.7,124356,31723,1792,195,搞笑|校园|少女|漫画改,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31314,3048,150,萌系|搞笑|恋爱|奇幻,0
D·N·A² ~他到底失去了什么？~,9.1,531792,32053,10108,225,恋爱|科幻|漫画改,0
果然我的青春戀愛喜劇搞錯了。完（僅限港澳台地區）,8.4,198078,28090,3612,337,小说改|日常|校园|恋爱,0
青出于蓝～缘～,9.2,449973,109127,1088,219,日常|少女|治愈|恋爱,0
朝雾的巫女,9.1,210963,26855,648,104,恋爱,0
你所期望的永远 〜Next Season〜,8.9,584417,53015,23776,120,恋爱,0
蜜桃女孩,7.2,405999,0,7195,133,少女|恋爱,0
生肖奇缘 (2019)（僅限港澳地區）,8.9,225783,31038,2575,139,漫画改|奇幻|校园|恋爱,0
我們真的學不來！（僅限台灣地區）,8.9,299985,35825,5329,220,漫画改|日常|校园|恋爱,0
吹響！上低音號 ​~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,9.5,36491,124683,583,214,恋爱|音乐|校园,0
輝夜姬想讓人告白？~天才們的戀愛頭腦戰~（僅限台灣地區）,9.6,294014,22839,5755,925,漫画改|搞笑|校园|恋爱,0
成惠的世界,9.3,114068,21393,1565,113,漫画改|恋爱|科幻,0
一弦定音！第二季（僅限港澳台地區）,9.7,143278,64079,3258,457,漫画改|校园|恋爱|社团,0
我們真的學不來！第二季（僅限台灣地區）,5.3,152862,35825,3737,361,漫画改|日常|校园|恋爱,0
英国恋物语艾玛 第二幕,9.5,799488,60293,31864,127,恋爱|治愈,0
喜歡本大爺的竟然就妳一個？（僅限台灣地區）,8.3,170469,14890,5468,419,小说改|校园|恋爱,0
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,9.2,69973,12286,1025,130,漫画改|日常|搞笑|校园,1
生肖奇缘 第二季（僅限台灣地區）,7.7,79904,31038,281,338,漫画改|校园|恋爱|奇幻,0
昨日之歌（僅限台灣地區）,8,41528,4806,1015,121,漫画改|日常|恋爱,0
花牌情緣 第三季（僅限台灣地區）,6.4,58388,3771,436,163,漫画改|热血|恋爱|少女,0
