番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
星空清理者,9.6,1294150,120538,41085,1456,科幻|催泪|漫画改,0
SWORD GAI 装刀凯 The Animation,5.3,893348,138088,11657,445,奇幻|战斗|漫画改,1
春原莊的管理員小姐（僅限港澳台地區）,9.5,109864,114432,4419,395,日常|声控|漫画改,0
名侦探柯南 沉默的15分钟,8.8,2965341,3738462,72608,1742,漫画改|推理|智斗,1
名侦探柯南 异次元的狙击手,8.5,3158172,3738459,65335,1471,漫画改|推理|智斗,1
搖曳莊的幽奈小姐（僅限港澳台地區）,9.4,148574,112916,5352,420,恋爱|神魔|漫画改,0
名侦探柯南 水平线上的阴谋,9.4,3066486,3738464,65343,1588,漫画改|推理|智斗,1
魔卡少女樱 Clear Card篇 序幕 小樱与两人的小熊,9.6,2383876,3708268,28769,1432,魔法|漫画改,0
名侦探柯南 战栗的乐谱,9.5,2877377,3738458,65195,1613,漫画改|智斗|推理,1
名侦探柯南 漆黑的追踪者,9.3,3007099,3738464,74900,1292,漫画改|推理|智斗,1
食梦者。3,9.8,2548100,451602,101988,3586,日常|热血|励志|职场,1
銀魂（僅限港澳台地區）,9.8,1201716,110314,13507,1771,漫画改|热血|战斗|搞笑,0
机动战士高达 THE ORIGIN I：苍瞳的卡斯巴尔,9.8,959707,174644,6896,1068,机战|科幻|漫画改,0
食梦者。2,9.7,2494637,451602,113029,2030,日常|热血|励志|职场,1
鲁邦三世 第一季,9.8,1010527,456932,6525,652,漫画改,1
忍者少女千鸟～伊势・金崎篇～,9.3,3775939,251661,9825,645,历史|泡面|漫画改,1
名侦探柯南 绀碧之棺,8.7,2834058,3738464,36718,1142,漫画改|推理|智斗,1
灼热乒乓妹,9.2,1964641,104163,83282,398,漫画改|校园|社团|运动,1
教教我吧 北斋！,9.6,220570,103747,890,242,漫画改|日常|泡面,1
名侦探柯南 第11个前锋,8.8,2676028,3738459,49328,1324,漫画改|推理|智斗,1
名侦探柯南 绝海的侦探,6.4,2679864,3738459,37675,2608,漫画改|推理|智斗,1
彼得·格里爾的賢者時間（僅限港澳台地區）,8.1,521336,99228,5146,663,漫画改|搞笑|奇幻|架空,0
高校之神（僅限港澳台地區）,8,453192,98861,9954,1551,漫画改|热血|校园|战斗,0
JOESTAR RADIO,9.8,4405717,5590586,18380,1546,热血|奇幻|战斗|声控,0
彼方的阿斯特拉（僅限港澳台地區）,9.8,482825,93868,16120,3127,漫画改|科幻|冒险,0
田中君總是如此慵懶（僅限港澳台地區）,9.7,191725,93083,5319,497,漫画改|搞笑|日常|校园,0
新撰组异闻录 铁,9.7,272475,91052,5274,297,漫画改|战斗|历史,0
此花亭奇谭（中配）,9.2,2417171,2138432,23139,608,萌系|日常|治愈|漫画改,0
厨神小当家（中配）,5.2,3868777,693217,61159,2360,漫画改|奇幻|冒险|美食,1
哆啦A梦 第三季,9.8,8715658,1473871,52066,1231,漫画改|搞笑|日常|少儿,1
小碧蓝幻想！,9.6,2354006,84282,4950,799,漫画改|搞笑|泡面,0
群居姐妹 OVA,9.7,1617191,839402,7127,845,日常|泡面|漫画改,0
咕噜咕噜魔法阵 新系列,9.6,2171611,98734,41508,963,搞笑|科幻|魔法|漫画改,1
食戟之靈 神之皿（僅限港澳台地區）,8.6,764076,108577,10359,815,漫画改|校园|奇幻|美食,0
信长协奏曲,9.7,1073333,81036,17809,1738,漫画改|历史|声控,0
琴之森 第二季,9.1,1786593,312709,13045,744,音乐|治愈|励志|漫画改,0
JOJO的奇妙冒險 不滅鉆石（僅限台灣地區）,9.4,199233,79303,9309,1143,漫画改|战斗|冒险,0
弩級戰隊H×EROS（僅限港澳台地區）,9.2,349494,76730,15350,805,漫画改|战斗|架空,0
魔法少女☆伊莉雅（僅限港澳台地區）,9.6,156406,74042,6384,415,漫画改|魔法|冒险|战斗,0
机动战士高达 THE ORIGIN IV：命运的前夜,9.7,715937,174644,7418,606,机战|科幻|漫画改,0
ULTRAMAN 机动奥特曼（中配）,9.2,30939375,1903619,448529,1266,漫画改|奇幻|战斗|科幻,0
戰×戀（僅限港澳台地區）,8.4,285018,71592,6911,649,漫画改|校园|恋爱,1
机动战士高达 THE ORIGIN III：破晓起义,9.6,595426,174644,14013,573,机战|科幻|漫画改,0
亚人酱有话要说 （僅限台灣地區）,9.7,69791,70390,3864,456,漫画改|日常|搞笑|校园,0
忍者少女千鸟～姐川·石山篇～,9.6,1607239,251661,4133,623,漫画改,1
机动战士高达 THE ORIGIN II：悲哀的阿尔黛西亚,9.7,520240,174644,5920,545,机战|科幻|漫画改,0
竞女（僅限港澳台地區）,9.3,137867,62087,4522,321,漫画改,0
哆啦A梦 第二季,9.7,3924519,1473871,22886,638,漫画改|搞笑|日常|少儿,1
史上最强弟子兼一,9.7,3335981,158054,20856,758,漫画改|热血,1
一弦定音！（僅限港澳台地區）,9.4,267747,64081,4431,451,漫画改|恋爱|校园|音乐,0
机动战士高达 THE ORIGIN V：激战 鲁姆会战,9.7,839691,174644,16494,563,机战|科幻|漫画改,0
百變小櫻Clear咭（僅限港澳地區）,9.4,785438,58345,21367,475,少女|魔法|漫画改,0
怪盗基德1412（中配）,9.5,3114752,680563,17909,406,漫画改|智斗|恋爱,0
植木的法则,9.5,357961,53371,1229,354,奇幻|漫画改|热血|战斗,1
棒球大联盟 2,9.6,2905094,66611,27683,673,运动|漫画改,0
昭和元祿落語心中（僅限港澳台地區）,9.8,49216,60204,2502,313,治愈|励志|漫画改,0
网球并不可笑嘛 第八季,9.2,985899,185804,1953,144,搞笑|漫画改|泡面,0
铁腕巴迪 DECODE,9.2,596166,84149,7096,293,战斗|漫画改,0
青山刚昌短篇集,9.8,716905,51208,5230,417,漫画改|恋爱,1
机动战士高达 THE ORIGIN VI：红色彗星的诞生,9.8,1058194,174644,16091,1087,机战|科幻|漫画改,0
炎炎消防隊（僅限港澳台地區）,8.8,578872,61051,6582,356,漫画改|战斗|热血,1
怪盗Joker 第四季,9.7,2041945,104546,43729,400,漫画改|推理,0
游戏王剧场版 光之金字塔,9.6,1542969,717420,18084,682,智斗|战斗|漫画改,0
排球少年 烏野高校 VS 白鳥澤學園高校（僅限港澳台地區）,9.8,269963,59547,7165,927,漫画改|热血|运动|社团,0
Ｄｒ．ＳＴＯＮＥ（新石紀）（僅限港澳台地區）,9.5,857429,43584,11020,596,漫画改|科幻|冒险|励志,0
怪医黑杰克 OVA（1993）,9.8,395280,206696,8730,638,漫画改,1
科學超電磁砲T（僅限港澳台地區）,9.6,624466,43301,7050,952,漫画改|战斗|科幻|校园,1
兔龟 女高网球部外传,8.8,695309,185804,4922,100,搞笑|校园|漫画改,0
怪盗基德（中配）,9.3,1616027,680563,11863,293,漫画改|智斗,0
弱酸性百万亚瑟王,9.4,4119036,39020,9412,193,搞笑|漫画改|架空,0
實況主的逃脫遊戲【直播中】（僅限台灣地區）,8.2,173585,37951,2792,168,漫画改|穿越|冒险,0
格萊普尼爾（僅限港澳台地區）,8.7,416493,36472,7878,722,漫画改|奇幻|战斗,0
SWORD GAI 装刀凯 The Animation II,3.9,505738,138088,6529,464,奇幻|战斗|漫画改,1
剑风传奇 新作（僅限台湾地區）,9.3,74377,35577,1963,248,热血|奇幻|漫画改,0
排球少年！！第二季（僅限港澳台地區）,9.8,510194,59547,13081,814,漫画改|热血|校园|运动,0
城市猎人91,9.7,446185,188274,4047,287,漫画改|战斗,0
鲁邦三世 次元大介的墓标,9.7,566309,456932,2817,476,漫画改,0
月刊少女野崎君（僅限港澳台地區）,9.7,124402,31725,1792,195,搞笑|校园|少女|漫画改,0
只要別西卜大小姐喜歡就好（僅限港澳台地區）,8.9,178873,31316,3048,150,萌系|搞笑|恋爱|奇幻,0
网球王子 过去和未来的信息,9.1,1128834,618530,8155,176,漫画改,1
D·N·A² ~他到底失去了什么？~,9.1,531911,32056,10109,225,恋爱|科幻|漫画改,0
最游记RELOAD,9.4,620222,229612,33178,118,奇幻|热血|架空|冒险,0
砂和尚,9.2,282119,28228,2346,152,漫画改|搞笑,0
超级小白（中配）,9.2,2218197,287910,5478,550,漫画改|搞笑,0
昭和元祿落語心中-助六再臨篇（僅限港澳台地區）,9.7,25935,60204,1183,200,励志|职场|漫画改,0
生肖奇缘 (2019)（僅限港澳地區）,8.9,225789,31040,2575,139,漫画改|奇幻|校园|恋爱,0
宇崎學妹想要玩！（僅限港澳台及其他地區）,9.3,339683,24986,6360,363,漫画改|搞笑|校园,1
遊戲王：次元的黑暗面（僅限港澳台地區）,8.3,57200,24713,1312,161,漫画改|热血|奇幻,0
我們真的學不來！（僅限台灣地區）,8.9,299990,35829,5329,220,漫画改|日常|校园|恋爱,0
三者三叶 特典,9.3,314537,305382,2098,246,萌系|校园|漫画改,0
科學一方通行（僅限台灣地區）,7.3,200288,24295,3877,273,漫画改|科幻|魔法|校园,0
炎炎消防隊 貳之章（僅限港澳台地區）,8.5,360826,61051,3582,144,漫画改|热血|战斗|奇幻,0
輝夜姬想讓人告白？~天才們的戀愛頭腦戰~（僅限台灣地區）,9.6,294023,22840,5755,925,漫画改|搞笑|校园|恋爱,0
星掠者（僅限港澳台地區）,5.5,218489,22415,2214,244,漫画改|奇幻|冒险|搞笑,1
關於我轉生變成史萊姆這檔事 轉生史萊姆日記（僅限港澳台地區）,9.8,86994,22902,2280,139,漫画改|穿越|日常|搞笑,0
流汗吧！健身少女（僅限港澳台地區）,9.6,399623,21656,5842,312,漫画改|日常|运动,0
吉尔伽美什,8,758817,21433,1626,131,漫画改,0
成惠的世界,9.3,114174,21403,1565,113,漫画改|恋爱|科幻,0
网球王子 那时的我们,8.8,660914,618530,3782,121,奇幻|校园|社团|运动,1
女高中生的虛度日常（僅限台灣地區）,9.6,258928,20324,5424,405,漫画改|日常|校园|搞笑,0
一弦定音！第二季（僅限港澳台地區）,9.7,143292,64081,3258,457,漫画改|校园|恋爱|社团,0
我們真的學不來！第二季（僅限台灣地區）,5.3,152873,35829,3737,361,漫画改|日常|校园|恋爱,0
漂流武士 （僅限港澳台地區）,9.7,86647,18156,1351,193,热血|漫画改,0
入間同學入魔了（僅限台灣地區）,9.5,295964,22139,4256,202,漫画改|搞笑|校园|神魔,0
告訴我！辣妹子醬（僅限港澳台地區）,9.5,50709,17755,680,144,漫画改|搞笑|校园|日常,0
藍海少女～advance～（僅限台灣地區）,9.1,44788,35510,1497,114,治愈|漫画改,0
酷妹当家,9.7,333931,16281,5697,233,漫画改,0
团团喵,9.7,304775,15922,646,227,漫画改,0
超剧场版 Keroro军曹4 龙勇士的逆袭,9.4,65021,208909,1342,105,漫画改|奇幻|战斗,1
理科生墜入情網，故嘗試證明。（僅限港澳台地區）,9.2,69977,12286,1025,130,漫画改|日常|搞笑|校园,1
超剧场版 Keroro军曹5 诞生！究极Keroro奇迹的时空岛！,9.5,60016,208909,737,110,漫画改|战斗|奇幻,1
海獭波乐 5th,9.6,823242,73994,2384,341,漫画改|治愈,0
球詠（僅限港澳台地区）,8.5,87090,11179,1503,216,漫画改|运动|校园,0
辣妹與恐龍（僅限台灣地區）,9.6,69265,11152,1580,330,漫画改,0
海獭波乐 4th,9.4,1009804,73994,3595,355,漫画改|治愈,0
生肖奇缘 第二季（僅限台灣地區）,7.7,79936,31040,281,338,漫画改|校园|恋爱|奇幻,0
超级马力欧兄弟 拯救桃子公主大作战！,8.4,232197,7163,2995,107,漫画改,0
哨声响起,9.3,270819,6087,2700,115,漫画改|校园|运动|社团,0
別冊 奧林匹克之環（僅限台灣地區）,7.9,69058,5663,498,232,漫画改|搞笑,0
昨日之歌（僅限台灣地區）,8,41529,4806,1015,121,漫画改|日常|恋爱,0
放學後堤防日誌（僅限台灣地區）,8.6,43752,3919,338,103,漫画改|日常|萌系|校园,0
花牌情緣 第三季（僅限台灣地區）,6.4,58388,3771,436,163,漫画改|热血|恋爱|少女,0
