番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
动物狂想曲 / BEASTARS,9.7,76043900,3871850,1088027,82956,漫画改|奇幻|恋爱|校园,1
月色真美,9.8,59381472,3199460,3218965,42928,恋爱|校园|原创|治愈,1
路人超能100 第一次灵能咨询所员工旅游～舒缓心灵的疗愈之旅~（OVA2）,9.8,3780864,4127647,32421,13639,热血|奇幻|战斗|漫画改,1
月刊少女野崎君,9.8,33771158,3175586,645356,46716,搞笑|校园|少女|漫画改,0
天使降临到我身边,9.8,64826949,3164886,1992586,53321,日常|治愈|漫画改|萌系,1
魔法禁书目录 第一季,9,70830279,4959957,3693176,15147,科幻|校园|战斗|热血,0
碧蓝之海,9.9,96419075,3145593,889295,97960,搞笑|校园|社团|运动,1
罪恶王冠,9,60116882,3193540,3046949,33107,奇幻|战斗|热血|原创,0
宝石之国,9.7,63845891,3064180,1358214,56849,战斗|架空|励志|催泪,1
平凡职业造就世界最强,5.9,116179064,3054823,1623175,217776,小说改|奇幻|战斗|冒险,1
全员恶玉,6.3,90084637,3047667,657082,83921,原创|战斗|架空|科幻,1
Ｄｒ．ＳＴＯＮＥ 石纪元,9.7,131450616,3816173,1290838,70790,漫画改|科幻|励志|冒险,1
魔法禁书目录 第三季,8,94256749,4959958,1518193,55902,小说改|热血|科幻|奇幻,1
路人超能100(灵能百分百),9.8,92643565,4127644,1320760,25436,热血|奇幻|战斗,1
名侦探柯南,9.8,254904072,3737537,5487755,65736,漫画改|推理|智斗,1
我的青春恋爱物语果然有问题。续,9.8,123919315,5895788,3353033,43312,日常|校园|恋爱|小说改,0
CLANNAD,9.8,28840916,3139055,758745,50684,时泪|校园|治愈|催泪,0
可塑性记忆,9.7,60191295,2899559,2558211,26367,科幻|日常|催泪,0
珈百璃的堕落,9.6,74948779,2928226,1877309,20217,日常|漫画改|神魔,0
刀剑神域,9.7,95507684,7188436,3779895,80258,小说改|热血|奇幻|战斗,0
转生成为了只有乙女游戏破灭Flag的邪恶大小姐,9.5,78825939,2864695,1546125,74347,穿越|搞笑|恋爱|乙女,1
终结的炽天使,8.5,103293866,3446447,2483038,10849,奇幻|战斗,0
魔卡少女樱 CLEAR CARD篇,9.8,58575905,3708115,2096551,46148,少女|魔法|漫画改,0
Fate/EXTRA Last Encore,8.8,45155786,2825881,869773,39441,奇幻|战斗|游戏改,1
公主连结Re:Dive,9.5,78457199,2810828,1714590,49374,奇幻|战斗|魔法|冒险,1
阿宅的恋爱真难,9.6,62271372,2782557,1120130,30078,搞笑|恋爱|日常|漫画改,1
日常,9.9,30912921,2782264,480879,47991,萌系|搞笑|日常|漫画改,1
天气之子,9.5,26531516,3073185,819201,79234,爱情|奇幻|动画,1
野良神,9.5,42558272,3903494,1384823,15627,奇幻|战斗|漫画改|神魔,1
工作细胞BLACK,9.8,63449569,2764985,611736,30952,漫画改|战斗|声控,1
文豪野犬 汪！,9.8,14989145,3030683,182283,7240,漫画改|日常|搞笑,1
夏目友人帐,9.8,35155902,5319442,1452623,11588,奇幻|日常|治愈|催泪,1
如果能写小说就好了,9.3,55697929,2739749,1353524,26319,小说改|恋爱,0
某科学的一方通行,6.6,63771835,2695460,1150059,68437,漫画改|科幻|战斗|魔法,1
