番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
无头骑士异闻录,9.6,18208679,1694836,952197,7391,奇幻|日常|声控|小说改,0
鬼灯的冷彻 第二季,9.7,36931485,2343452,574108,12551,搞笑|日常|神魔|漫画改,1
变态王子与不笑猫,9.7,5153303,1358044,90848,11345,日常|恋爱|小说改,0
散华礼弥,9.5,9128650,1351746,338534,10762,奇幻|日常|治愈,0
刀剑乱舞-花丸-,9.6,24642525,1330907,1116400,3834,游戏改|日常|架空,0
川柳少女,9.7,22309546,1329167,366579,16067,漫画改|恋爱|校园|日常,1
被神捡到的男人,5.5,33553609,1328879,282097,20574,穿越|日常|小说改|架空,1
妖精森林的小不点,9.9,23292507,1317111,317548,38737,奇幻|日常|漫画改|萌系,0
×××HOLiC,9.8,12940058,1389009,275019,6950,奇幻|日常,0
樱子小姐的脚下埋着秘密,9.4,24917297,1254369,623931,5270,智斗|日常|推理,0
一起一起这里那里,9.8,11723889,1227773,172630,9976,萌系|日常|治愈|萝莉,0
零之使魔,9.3,10841703,1430810,319164,5648,奇幻|日常|战斗|恋爱,0
关于完全听不懂老公在说什么的事 第一季,9.7,60858671,1354745,298819,7573,日常|泡面,0
3月的狮子,9.8,22183062,1345384,363998,10003,漫画改|恋爱|日常|励志,0
电波女与青春男,9.6,8556790,1178111,224596,7599,萌系|日常|小说改,0
幻想嘉年华,9.7,22794770,1209583,638866,9222,日常|泡面|奇幻,0
请问您今天要来点兔子吗？？,9.7,22181258,2636044,863408,8853,萌系|日常|美食|萝莉,1
学园孤岛,9.5,27348122,1130650,1242856,11947,萌系|校园|冒险|日常,0
只要贝尔哲布布大小姐喜欢就好,9.6,13377594,1128158,196526,7871,萌系|搞笑|恋爱|奇幻,1
欢迎光临樱兰高校,9.9,25848079,1110373,614819,12805,搞笑|日常|少女|校园,0
我的妹妹不可能那么可爱 第二季,8.5,28733818,2351519,3947921,19331,日常|萌系|校园|小说改,0
续 夏目友人帐,9.7,19356459,5319476,1054264,5756,奇幻|日常|治愈|催泪,1
哆啦A梦 第一季,9.8,8048611,1473706,58357,3163,漫画改|日常|少儿|搞笑,1
雏子的笔记,9.5,14083622,1097330,431147,4246,萌系|日常|漫画改,0
濑户的花嫁,9.7,19498914,1090108,655737,10766,萌系|日常|恋爱,0
宝石商人理查德的谜鉴定,9.3,15337885,1087662,543089,12368,小说改|日常|推理|治愈,1
猫咪日常,9.6,25075161,1051208,125901,6006,漫画改|萌系|日常|泡面,0
银仙,9.7,34237052,1047447,2914247,4280,萌系|搞笑|日常|治愈,0
Little Busters!,9.7,10056680,1137033,263661,4286,校园|日常|治愈|励志,0
Fate/stay night [Unlimited Blade Works] 特典,9.4,11098679,5239918,122636,3654,奇幻|日常,0
夏目友人帐 叁,9.7,16780325,5319477,848480,5563,奇幻|日常|治愈|催泪,1
一周的朋友。,9.7,5262574,1026741,222037,8354,日常|少女|催泪|校园,0
夏目友人帐 肆,9.7,16167005,5319477,781171,5147,奇幻|日常|治愈|催泪,1
恋爱小行星,9.7,13621737,1007966,339329,15779,漫画改|搞笑|日常|治愈,1
天真与闪电,9.7,16976145,1001839,475255,4169,日常|治愈|萌系,0
粗点心战争,9.2,23088152,1325779,823027,3238,日常|搞笑|美食,1
花开伊吕波,9.6,12073546,1049784,583446,11810,日常|治愈|催泪|原创,0
恋爱研究所,9.7,6813247,973864,157198,9130,萌系|日常,0
恋爱随意链接,9.6,7141807,965849,279620,12650,日常|少女|校园|小说改,0
小桃小栗Love Love物语,9.5,18852985,958906,593952,3770,恋爱|校园|日常,0
One Room 第二季,9.7,23405341,2093656,254566,8066,萌系|恋爱|日常|治愈,0
龙先生，想要买个家 / 龙族买房,9.5,7872267,955192,51500,2194,漫画改|搞笑|日常,1
神的记事本,9.3,7405180,917384,190843,4098,日常|小说改|推理,0
吹响吧！上低音号 第二季,9.9,5329004,1481811,160718,15969,日常|校园|励志|音乐,1
政宗君的复仇,5.1,13360864,901005,179654,18208,搞笑|日常|恋爱|校园,1
俺物语！！,9.9,14437928,895088,547629,42523,漫画改|日常|校园|恋爱,1
AIR,9.7,5347891,898507,86510,6781,奇幻|日常|治愈|催泪,0
一个人的〇〇小日子,9.6,14556170,889919,246235,7075,漫画改|日常|萌系|校园,1
青春纪行 / 金色时光,9.5,13446952,882022,654486,10687,日常|小说改,0
22/7,9.3,15227870,871701,229629,12783,原创|日常|萌系|音乐,1
轻音少女 第二季,9.9,24416012,1918082,720035,49626,漫画改|萌系|音乐|校园,1
Comic Girls,9.7,14504539,865318,293716,10000,搞笑|日常|漫画改,0
凉宫春日的忧郁 2009,9.7,8502496,1177726,250595,9272,小说改|奇幻|校园|日常,1
玛纳利亚的密友（Mysteria Friends）/巴哈姆特之怒/玛娜利亚魔法学院,9.8,10468096,837593,128425,10763,校园|魔法|游戏改|日常,1
吹响吧！上低音号～誓言的终章～,9.9,2747232,1481810,107259,17614,日常|校园|励志|音乐,1
初恋怪兽,7,14043177,821050,855737,1465,校园|日常,0
GJ部,9.7,9822267,835502,299456,6827,萌系|搞笑|日常|校园,0
